ID	price	brand	model	Clasificacion 	year	title_status	mileage	color	lot	state	Precio _en_Mexico 	qx1_estado	qx_marca	qx_tipo 
211	17000	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	126802	no_color	167757879	florida	340000	0.11	0.15	0.128
212	45500	chevrolet	tahoe	TODO_TERRENO	2020	clean_vehicle	13303	white	167765997	georgia	910000	0.11	0.25	0.125
213	4130	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	34061	silver	167656531	texas	82600	0.12	0.15	0.128
214	15700	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	70251	white	167757917	arizona	314000	0.11	0.15	0.128
215	45500	chevrolet	tahoe	TODO_TERRENO	2020	clean_vehicle	13679	gray	167765999	georgia	910000	0.11	0.25	0.125
216	4130	ford	doors	DERIVADO_DE_TURISMO	2017	clean_vehicle	42426	gray	167656532	texas	82600	0.12	0.15	0.128
217	15500	dodge	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	66452	black	167757926	pennsylvania	310000	0.12	0.2	0.128
218	16300	chevrolet	trax	TODO_TERRENO	2020	clean_vehicle	18221	white	167766003	georgia	326000	0.11	0.25	0.125
219	4530	ford	mpv	DERIVADO_DE_TURISMO	2017	clean_vehicle	41455	white	167656533	texas	90600	0.12	0.15	0.128
220	15600	dodge	door	DERIVADO_DE_TURISMO	2011	clean_vehicle	35275	black	167758116	pennsylvania	312000	0.12	0.2	0.128
221	45500	chevrolet	tahoe	TODO_TERRENO	2020	clean_vehicle	13885	white	167766009	georgia	910000	0.11	0.25	0.125
222	4100	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	38815	gray	167656535	texas	82000	0.12	0.15	0.128
223	18200	dodge	door	DERIVADO_DE_TURISMO	2011	clean_vehicle	162281	white	167758122	pennsylvania	364000	0.12	0.2	0.128
224	10200	chevrolet	door	TODO_TERRENO	2013	clean_vehicle	56479	black	167766025	texas	204000	0.12	0.25	0.125
225	4080	ford	doors	DERIVADO_DE_TURISMO	2017	clean_vehicle	61027	black	167656536	texas	81600	0.12	0.15	0.128
226	5700	ford	van	DERIVADO_DE_TURISMO	2014	clean_vehicle	178703	white	167758159	florida	114000	0.11	0.15	0.128
227	10200	chevrolet	3500	TODO_TERRENO	2014	clean_vehicle	173469	white	167766029	texas	204000	0.12	0.25	0.125
228	5000	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	37321	white	167656538	texas	100000	0.12	0.15	0.128
229	1700	ford	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	112789	white	167758222	florida	34000	0.11	0.15	0.128
230	6200	bmw	door	TURISMO_FAMILIAR	2011	clean_vehicle	80394	gray	167766036	texas	124000	0.12	0.03	0.14
231	3650	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	68142	white	167656726	texas	73000	0.12	0.15	0.128
232	10500	dodge	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	74203	white	167758265	arizona	210000	0.11	0.2	0.128
233	43500	chevrolet	2500	TODO_TERRENO	2018	clean_vehicle	57604	white	167766138	georgia	870000	0.11	0.25	0.125
234	4610	dodge	van	DERIVADO_DE_TURISMO	2016	clean_vehicle	87229	silver	167656729	texas	92200	0.12	0.2	0.128
235	3450	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	90711	white	167758419	florida	69000	0.11	0.15	0.128
236	38500	chevrolet	suburban	TODO_TERRENO	2018	clean_vehicle	11135	silver	167766143	georgia	770000	0.11	0.25	0.125
237	6810	ford	mpv	DERIVADO_DE_TURISMO	2016	clean_vehicle	66781	silver	167656730	texas	136200	0.12	0.15	0.128
238	2900	ford	cargo	DERIVADO_DE_TURISMO	2011	clean_vehicle	190994	white	167758509	florida	58000	0.11	0.15	0.128
239	43500	chevrolet	2500	TODO_TERRENO	2018	clean_vehicle	56007	white	167766144	georgia	870000	0.11	0.25	0.125
240	4450	ford	mpv	DERIVADO_DE_TURISMO	2016	clean_vehicle	32486	white	167656731	texas	89000	0.12	0.15	0.128
241	5800	ford	door	DERIVADO_DE_TURISMO	2011	clean_vehicle	195908	white	167758515	florida	116000	0.11	0.15	0.128
242	16500	chevrolet	equinox	TODO_TERRENO	2018	clean_vehicle	18020	silver	167766146	georgia	330000	0.11	0.25	0.125
243	4240	dodge	mpv	DERIVADO_DE_TURISMO	2016	clean_vehicle	83262	white	167656732	texas	84800	0.12	0.2	0.128
244	26500	ford	pickup	DERIVADO_DE_TURISMO	2008	clean_vehicle	62015	white	167758527	pennsylvania	530000	0.12	0.15	0.128
245	13700	chevrolet	equinox	TODO_TERRENO	2017	clean_vehicle	36421	silver	167766173	georgia	274000	0.11	0.25	0.125
246	8600	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	73321	white	167656733	texas	172000	0.12	0.15	0.128
247	8000	ford	chassis	DERIVADO_DE_TURISMO	2008	clean_vehicle	132379	white	167758623	florida	160000	0.11	0.15	0.128
248	14200	chevrolet	equinox	TODO_TERRENO	2017	clean_vehicle	28013	silver	167766178	georgia	284000	0.11	0.25	0.125
249	7040	ford	mpv	DERIVADO_DE_TURISMO	2016	clean_vehicle	33291	silver	167656736	texas	140800	0.12	0.15	0.128
250	4700	ford	chassis	DERIVADO_DE_TURISMO	2005	clean_vehicle	225236	no_color	167758702	florida	94000	0.11	0.15	0.128
251	30851	chevrolet	door	TODO_TERRENO	2016	clean_vehicle	43176	red	167766204	georgia	617020	0.11	0.25	0.125
252	4880	ford	mpv	DERIVADO_DE_TURISMO	2016	clean_vehicle	36876	silver	167656738	texas	97600	0.12	0.15	0.128
253	14500	dodge	pickup	DERIVADO_DE_TURISMO	2006	clean_vehicle	111782	silver	167758709	pennsylvania	290000	0.12	0.2	0.128
254	7600	chevrolet	door	TODO_TERRENO	2017	clean_vehicle	110489	brown	167766640	nebraska	152000	0.1438	0.25	0.125
255	13270	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	84035	white	167656756	texas	265400	0.12	0.15	0.128
256	12800	ford	door	DERIVADO_DE_TURISMO	2012	clean_vehicle	131101	gray	167758730	arizona	256000	0.11	0.15	0.128
257	9280	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	101380	white	167656757	texas	185600	0.12	0.15	0.128
258	900	ford	van	DERIVADO_DE_TURISMO	2003	clean_vehicle	142027	white	167758752	florida	18000	0.11	0.15	0.128
259	7560	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	111476	gray	167656758	texas	151200	0.12	0.15	0.128
260	19500	ford	drw	DERIVADO_DE_TURISMO	2011	clean_vehicle	76897	white	167759102	pennsylvania	390000	0.12	0.15	0.128
261	17100	chevrolet	malibu	TODO_TERRENO	2019	clean_vehicle	15780	white	167767034	washington	342000	0.13	0.25	0.125
262	8020	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	31944	white	167656759	texas	160400	0.12	0.15	0.128
263	10300	ford	fiesta	DERIVADO_DE_TURISMO	2019	clean_vehicle	18937	black	167759377	missouri	206000	0.11	0.15	0.128
264	22600	chevrolet	van	TODO_TERRENO	2019	clean_vehicle	9706	white	167767036	washington	452000	0.13	0.25	0.125
265	10480	ford	doors	DERIVADO_DE_TURISMO	2016	clean_vehicle	57289	gray	167656760	texas	209600	0.12	0.15	0.128
266	10300	ford	fiesta	DERIVADO_DE_TURISMO	2019	clean_vehicle	19956	silver	167759380	missouri	206000	0.11	0.15	0.128
267	22700	chevrolet	van	TODO_TERRENO	2019	clean_vehicle	6075	white	167767041	washington	454000	0.13	0.25	0.125
268	7410	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	21034	gray	167656761	texas	148200	0.12	0.15	0.128
269	10300	ford	fiesta	DERIVADO_DE_TURISMO	2019	clean_vehicle	22881	gray	167759385	missouri	206000	0.11	0.15	0.128
270	10300	chevrolet	door	TODO_TERRENO	2013	clean_vehicle	167600	gray	167767134	washington	206000	0.13	0.25	0.125
271	7570	ford	door	DERIVADO_DE_TURISMO	2016	clean_vehicle	37252	white	167656762	texas	151400	0.12	0.15	0.128
272	67000	dodge	challenger	DERIVADO_DE_TURISMO	2019	clean_vehicle	10944	blue	167759490	ohio	1340000	0.1517	0.2	0.128
273	18900	chevrolet	impala	TODO_TERRENO	2019	clean_vehicle	27601	white	167767312	texas	378000	0.12	0.25	0.125
274	12560	ford	doors	DERIVADO_DE_TURISMO	2019	clean_vehicle	15958	white	167656776	florida	251200	0.11	0.15	0.128
275	33000	dodge	durango	DERIVADO_DE_TURISMO	2019	clean_vehicle	32251	white	167759493	ohio	660000	0.1517	0.2	0.128
276	18300	chevrolet	impala	TODO_TERRENO	2019	clean_vehicle	25809	black	167767315	texas	366000	0.12	0.25	0.125
277	11760	ford	cab	DERIVADO_DE_TURISMO	2017	clean_vehicle	30553	white	167656779	texas	235200	0.12	0.15	0.128
278	31700	dodge	durango	DERIVADO_DE_TURISMO	2019	clean_vehicle	26549	red	167759499	ohio	634000	0.1517	0.2	0.128
279	7340	ford	doors	DERIVADO_DE_TURISMO	2019	clean_vehicle	15854	gray	167693585	florida	146800	0.11	0.15	0.128
280	8200	hyundai	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	56690	white	167117726	connecticut	164000	0.13	0.25	0.128
281	3000	kia	door	TURISMO_MONOVOLUMEN	2013	clean_vehicle	97142	silver	167552545	missouri	60000	0.11	0.25	0.149
282	6530	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	10185	black	167680488	georgia	130600	0.11	0.04	0.128
283	12700	kia	soul	TURISMO_MONOVOLUMEN	2019	clean_vehicle	23514	silver	167679072	california	254000	0.13	0.25	0.149
284	13800	kia	sorento	TURISMO_MONOVOLUMEN	2017	clean_vehicle	86959	gray	167803771	north_carolina	276000	0.12	0.25	0.149
285	7400	ford	doors	DERIVADO_DE_TURISMO	2019	clean_vehicle	16482	gray	167693593	florida	148000	0.11	0.15	0.128
286	9800	hyundai	elantra	DERIVADO_DE_TURISMO	2017	clean_vehicle	35687	red	167117732	connecticut	196000	0.13	0.25	0.128
287	4400	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	17911	green	167680540	georgia	88000	0.11	0.04	0.128
288	10330	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	21278	blue	167698666	florida	206600	0.11	0.04	0.128
289	720	ford	wagon	DERIVADO_DE_TURISMO	2006	clean_vehicle	26914	no_color	167660576	florida	14400	0.11	0.15	0.128
290	22800	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	67217	red	167765330	michigan	456000	0.0618	0.15	0.128
291	9190	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	41961	black	167703306	virginia	183800	0.12	0.04	0.14
292	10900	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	13273	red	167264249	michigan	218000	0.0618	0.04	0.128
293	10400	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	31713	black	167698670	florida	208000	0.11	0.04	0.128
294	7320	chevrolet	pickup	TODO_TERRENO	2008	clean_vehicle	325611	silver	167660581	florida	146400	0.11	0.25	0.125
295	22809	ford	f-150	DERIVADO_DE_TURISMO	2017	clean_vehicle	50732	black	167765332	michigan	456180	0.0618	0.15	0.128
296	5520	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	52904	silver	167703312	virginia	110400	0.12	0.04	0.14
297	10900	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	14195	orange	167264250	michigan	218000	0.0618	0.04	0.128
298	6330	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	43965	red	167698671	florida	126600	0.11	0.04	0.128
299	2320	dodge	door	DERIVADO_DE_TURISMO	2007	clean_vehicle	112182	red	167660582	florida	46400	0.11	0.2	0.128
300	23702	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	49024	black	167765335	michigan	474040	0.0618	0.15	0.128
301	5520	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	35821	silver	167703317	virginia	110400	0.12	0.04	0.14
302	4050	heartland	pioneer	DERIVADO_DE_TURISMO	2018	clean_vehicle	1	gray	167265963	pennsylvania	81000	0.12	0.04	0.128
303	14810	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	32611	brown	167698673	florida	296200	0.11	0.04	0.128
304	2960	chrysler	van	TODO_TERRENO	2008	clean_vehicle	164048	red	167660587	florida	59200	0.11	0.04	0.125
305	24800	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	46955	gray	167765337	michigan	496000	0.0618	0.15	0.128
306	6270	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	70443	black	167703322	virginia	125400	0.12	0.04	0.14
307	1880	heartland	trail	DERIVADO_DE_TURISMO	2012	clean_vehicle	1	white	167266201	pennsylvania	37600	0.12	0.04	0.128
308	10050	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	18229	gray	167698674	florida	201000	0.11	0.04	0.128
309	26900	chevrolet	traverse	TODO_TERRENO	2018	clean_vehicle	42941	black	167781794	missouri	538000	0.11	0.25	0.125
310	1420	chrysler	door	TODO_TERRENO	2007	clean_vehicle	104405	gold	167660594	florida	28400	0.11	0.04	0.125
311	27003	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	57186	black	167765338	michigan	540060	0.0618	0.15	0.128
312	5600	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	59808	black	167703323	virginia	112000	0.12	0.04	0.14
313	6680	heartland	country	DERIVADO_DE_TURISMO	2011	clean_vehicle	1	gray	167266214	pennsylvania	133600	0.12	0.04	0.128
314	10120	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	20681	white	167698675	florida	202400	0.11	0.04	0.128
315	3920	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	102700	white	167660596	georgia	78400	0.11	0.15	0.128
316	23100	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	53270	black	167765343	michigan	462000	0.0618	0.15	0.128
317	5630	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	27195	black	167703325	virginia	112600	0.12	0.04	0.14
318	0	heartland	sundance	DERIVADO_DE_TURISMO	2009	clean_vehicle	1	white	167266321	pennsylvania	0	0.12	0.04	0.128
319	2800	jaguar	doors	DERIVADO_DE_TURISMO	2019	clean_vehicle	20849	black	167698678	florida	56000	0.11	0.04	0.128
320	8850	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	143818	black	167660597	georgia	177000	0.11	0.15	0.128
321	18712	ford	f-150	DERIVADO_DE_TURISMO	2017	clean_vehicle	67347	black	167765400	michigan	374240	0.0618	0.15	0.128
322	6300	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	117400	blue	167703326	virginia	126000	0.12	0.04	0.14
323	2220	heartland	country	DERIVADO_DE_TURISMO	2010	clean_vehicle	1	white	167266337	pennsylvania	44400	0.12	0.04	0.128
324	6930	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	47798	red	167698679	florida	138600	0.11	0.04	0.128
325	3440	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	124542	white	167660600	georgia	68800	0.11	0.15	0.128
326	50412	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	47129	black	167765418	michigan	1008240	0.0618	0.15	0.128
327	9270	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	19490	gray	167703329	virginia	185400	0.12	0.04	0.14
328	11380	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	12038	black	167271446	michigan	227600	0.0618	0.04	0.128
329	5350	hyundai	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	43536	blue	167698680	florida	107000	0.11	0.25	0.128
330	3790	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	100893	gray	167660602	georgia	75800	0.11	0.15	0.128
331	40514	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	90304	white	167765419	michigan	810280	0.0618	0.15	0.128
332	9190	gmc	mpv	TURISMO_FAMILIAR	2017	clean_vehicle	31394	gray	167703330	virginia	183800	0.12	0.04	0.14
333	10330	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	25933	gray	167698681	florida	206600	0.11	0.04	0.128
334	3830	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	50593	gold	167660603	georgia	76600	0.11	0.15	0.128
335	43402	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	62387	blue	167765425	michigan	868040	0.0618	0.15	0.128
336	17200	honda	van	DERIVADO_DE_TURISMO	2016	clean_vehicle	72527	gray	167611321	new_jersey	344000	0.12	0.03	0.128
337	54680	harley-davidson	road/street	DERIVADO_DE_TURISMO	2016	clean_vehicle	9502	black	167703374	virginia	1093600	0.12	0.04	0.128
338	6940	honda	door	DERIVADO_DE_TURISMO	2010	clean_vehicle	217290	no_color	167275444	pennsylvania	138800	0.12	0.03	0.128
339	13080	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	17243	gray	167698683	florida	261600	0.11	0.04	0.128
340	10630	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	82899	white	167660608	georgia	212600	0.11	0.15	0.128
341	43009	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	76418	white	167765426	michigan	860180	0.0618	0.15	0.128
342	4950	honda	mpv	DERIVADO_DE_TURISMO	2016	clean_vehicle	71404	black	167703381	virginia	99000	0.12	0.03	0.128
343	3760	hyundai	doors	DERIVADO_DE_TURISMO	2019	clean_vehicle	30382	silver	167698685	florida	75200	0.11	0.25	0.128
344	3900	acura	door	DERIVADO_DE_TURISMO	2009	clean_vehicle	179389	black	167389316	texas	78000	0.12	0.04	0.128
345	3830	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	82534	silver	167660609	georgia	76600	0.11	0.15	0.128
346	53500	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	55732	white	167765452	michigan	1070000	0.0618	0.15	0.128
347	6240	honda	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	83623	silver	167703518	virginia	124800	0.12	0.03	0.128
348	4150	jeep	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	108895	white	167698715	new_york	83000	0.12	0.04	0.128
349	61200	bmw	series	TURISMO_FAMILIAR	2020	clean_vehicle	7509	black	167417053	california	1224000	0.13	0.03	0.14
350	13500	bmw	series	TURISMO_FAMILIAR	2014	clean_vehicle	33542	blue	167782815	new_jersey	270000	0.12	0.03	0.14
351	6490	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	74754	black	167660611	georgia	129800	0.11	0.15	0.128
352	51502	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	27661	black	167765457	michigan	1030040	0.0618	0.15	0.128
353	8160	honda	van	DERIVADO_DE_TURISMO	2015	clean_vehicle	109027	gray	167703523	virginia	163200	0.12	0.03	0.128
354	7770	jeep	door	DERIVADO_DE_TURISMO	2014	clean_vehicle	72732	gray	167698716	new_york	155400	0.12	0.04	0.128
355	39800	bmw	series	TURISMO_FAMILIAR	2017	clean_vehicle	23177	blue	167782823	california	796000	0.13	0.03	0.14
356	9210	ford	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	26911	silver	167660613	georgia	184200	0.11	0.15	0.128
357	58500	ford	srw	DERIVADO_DE_TURISMO	2019	clean_vehicle	21527	blue	167765561	washington	1170000	0.13	0.15	0.128
358	3960	honda	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	95128	white	167703530	virginia	79200	0.12	0.03	0.128
359	5998	hyundai	doors	DERIVADO_DE_TURISMO	2014	clean_vehicle	122975	phantom black	167279690	new_york	119960	0.12	0.25	0.128
360	3700	honda	doors	DERIVADO_DE_TURISMO	2014	clean_vehicle	162824	blue	167698717	new_york	74000	0.12	0.03	0.128
361	5000	gmc	door	TURISMO_FAMILIAR	2012	clean_vehicle	140339	black	167702669	utah	100000	0.1408	0.04	0.14
362	15050	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	26786	white	167256592	texas	301000	0.12	0.04	0.128
363	3960	hyundai	doors	DERIVADO_DE_TURISMO	2019	clean_vehicle	35623	red	167697946	ohio	79200	0.1517	0.25	0.128
364	36300	lincoln	nautilus	TODO_TERRENO	2019	clean_vehicle	14541	black	167151980	california	726000	0.13	0.03	0.125
365	55600	lexus	gx	DERIVADO_DE_TURISMO	2020	clean_vehicle	8186	silver	167605747	florida	1112000	0.11	0.03	0.128
366	2630	nissan	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	36739	gray	167692446	california	52600	0.13	0.25	0.128
367	5690	nissan	mpv	DERIVADO_DE_TURISMO	2017	clean_vehicle	42616	blue	167668377	new_jersey	113800	0.12	0.25	0.128
368	19500	audi	q5	TURISMO_FAMILIAR	2017	clean_vehicle	65833	blue	167339535	texas	390000	0.12	0.0442	0.14
369	20400	cadillac	door	INDUSTRIAL_LIGERO	2015	clean_vehicle	36122	white	167780469	wisconsin	408000	0.132	0.04	0.198
370	4320	chevrolet	door	TODO_TERRENO	2011	clean_vehicle	88359	brown	167660381	florida	86400	0.11	0.25	0.125
371	33001	ford	f-150	DERIVADO_DE_TURISMO	2017	clean_vehicle	35905	gray	167765248	michigan	660020	0.0618	0.15	0.128
372	5790	gmc	door	TURISMO_FAMILIAR	2012	clean_vehicle	105020	white	167702672	utah	115800	0.1408	0.04	0.14
373	14750	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	11047	black	167256600	texas	295000	0.12	0.04	0.128
374	4010	hyundai	doors	DERIVADO_DE_TURISMO	2019	clean_vehicle	31233	silver	167697947	ohio	80200	0.1517	0.25	0.128
375	40000	mercedes-benz	gle	TODO_TERRENO	2019	clean_vehicle	19427	white	167152151	california	800000	0.13	0.04	0.125
376	13000	kia	sportage	TURISMO_MONOVOLUMEN	2017	clean_vehicle	71991	silver	167606881	new_jersey	260000	0.12	0.25	0.149
377	3550	nissan	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	29043	blue	167692447	california	71000	0.13	0.25	0.128
378	3040	nissan	doors	DERIVADO_DE_TURISMO	2017	clean_vehicle	36064	gray	167668543	new_jersey	60800	0.12	0.25	0.128
379	36400	audi	5	TURISMO_FAMILIAR	2015	clean_vehicle	47213	black	167780470	wisconsin	728000	0.132	0.0442	0.14
380	4480	ford	door	DERIVADO_DE_TURISMO	2011	clean_vehicle	116480	black	167660383	florida	89600	0.11	0.15	0.128
381	31003	ford	door	DERIVADO_DE_TURISMO	2017	clean_vehicle	72084	red	167765253	michigan	620060	0.0618	0.15	0.128
382	8850	gmc	door	TURISMO_FAMILIAR	2011	clean_vehicle	148035	white	167702770	utah	177000	0.1408	0.04	0.14
383	14750	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	11396	white	167256601	texas	295000	0.12	0.04	0.128
384	4690	hyundai	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	33785	silver	167697948	ohio	93800	0.1517	0.25	0.128
385	23000	land	sport	TURISMO_MONOVOLUMEN	2018	clean_vehicle	20103	black	167153784	california	460000	0.13	0.04	0.149
386	46900	land	discovery	TURISMO_MONOVOLUMEN	2018	clean_vehicle	32387	black	167606908	florida	938000	0.11	0.04	0.149
387	10740	mercedes-benz	doors	TODO_TERRENO	2018	clean_vehicle	48140	white	167692448	california	214800	0.13	0.04	0.125
388	3160	nissan	doors	DERIVADO_DE_TURISMO	2017	clean_vehicle	34861	gray	167668544	new_jersey	63200	0.12	0.25	0.128
389	3450	chrysler	door	TODO_TERRENO	2011	clean_vehicle	114119	gold	167660385	florida	69000	0.11	0.04	0.125
390	27102	ford	f-150	DERIVADO_DE_TURISMO	2017	clean_vehicle	34165	red	167765256	michigan	542040	0.0618	0.15	0.128
391	5100	gmc	door	TURISMO_FAMILIAR	2011	clean_vehicle	144792	white	167702772	utah	102000	0.1408	0.04	0.14
392	15010	infiniti	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	11394	beige	167256603	texas	300200	0.12	0.04	0.128
393	5800	jeep	mpv	DERIVADO_DE_TURISMO	2019	clean_vehicle	30546	silver	167697949	ohio	116000	0.1517	0.04	0.128
394	23200	land	sport	TURISMO_MONOVOLUMEN	2018	clean_vehicle	23745	black	167153788	california	464000	0.13	0.04	0.149
395	8000	hyundai	door	DERIVADO_DE_TURISMO	2015	clean_vehicle	88274	red	167607388	pennsylvania	160000	0.12	0.25	0.128
396	3390	nissan	doors	DERIVADO_DE_TURISMO	2018	clean_vehicle	38349	gray	167692449	california	67800	0.13	0.25	0.128
